STATION,STATION_NAME,DATE,MTD-PRCP-NORMAL,YTD-PRCP-NORMAL,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100118,0.77,0.77,22.5,15.2,30.1,14.9,10.2,6.1,9.9,11.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100119,0.82,0.82,22.4,15.2,30.0,14.9,10.2,6.1,9.9,11.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100120,0.86,0.86,22.4,15.2,30.0,14.8,10.2,6.2,9.9,11.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100121,0.90,0.90,22.3,15.2,29.9,14.8,10.2,6.2,10.0,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100122,0.94,0.94,22.3,15.2,29.9,14.7,10.3,6.2,10.0,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100123,0.99,0.99,22.3,15.1,29.8,14.7,10.3,6.3,10.0,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100124,1.04,1.04,22.3,15.1,29.8,14.7,10.2,6.3,9.9,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100125,1.09,1.09,22.3,15.1,29.8,14.7,10.2,6.4,9.9,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100126,1.14,1.14,22.3,15.1,29.8,14.7,10.3,6.4,10.0,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100127,1.19,1.19,22.3,15.1,29.8,14.8,10.3,6.5,10.0,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100128,1.24,1.24,22.3,15.1,29.9,14.8,10.3,6.5,10.0,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100129,1.28,1.28,22.4,15.0,29.9,14.9,10.3,6.5,10.0,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100130,1.33,1.33,22.5,15.0,30.0,15.0,10.3,6.6,10.0,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100131,1.39,1.39,22.6,15.0,30.1,15.1,10.3,6.6,10.0,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100201,0.05,1.44,22.7,15.0,30.2,15.2,10.3,6.6,10.0,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100202,0.10,1.49,22.8,15.0,30.3,15.3,10.2,6.6,10.0,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100203,0.15,1.54,23.0,15.0,30.4,15.5,10.2,6.7,10.0,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100204,0.20,1.59,23.1,14.9,30.6,15.6,10.2,6.7,10.0,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100205,0.25,1.64,23.3,14.9,30.8,15.8,10.2,6.7,10.0,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100206,0.31,1.70,23.5,14.9,30.9,16.0,10.1,6.7,10.0,11.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100207,0.37,1.76,23.7,14.9,31.1,16.2,10.1,6.7,9.9,11.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100208,0.42,1.81,23.9,14.9,31.4,16.4,10.1,6.8,9.9,11.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100209,0.48,1.87,24.1,14.9,31.6,16.7,10.0,6.8,9.9,11.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100210,0.55,1.94,24.4,14.9,31.8,16.9,10.0,6.8,9.9,11.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100211,0.61,2.00,24.6,15.0,32.1,17.2,10.0,6.8,9.9,11.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100212,0.67,2.06,24.9,15.0,32.4,17.4,9.9,6.8,9.9,11.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100213,0.74,2.13,25.2,15.0,32.7,17.7,9.9,6.8,9.9,11.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100214,0.79,2.18,25.5,15.0,33.0,18.0,9.9,6.8,10.0,10.9
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100215,0.85,2.24,25.8,15.1,33.3,18.2,9.9,6.8,10.0,10.8
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100216,0.91,2.30,26.1,15.1,33.6,18.5,9.9,6.8,10.0,10.8
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100217,0.97,2.36,26.4,15.1,34.0,18.8,9.8,6.8,10.1,10.7
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100218,1.03,2.42,26.7,15.2,34.3,19.1,9.8,6.9,10.1,10.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100219,1.10,2.49,27.0,15.2,34.7,19.4,9.8,6.9,10.2,10.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100220,1.16,2.55,27.4,15.3,35.0,19.7,9.8,6.9,10.2,10.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100221,1.23,2.62,27.7,15.4,35.4,20.0,9.8,6.9,10.3,10.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100222,1.30,2.69,28.0,15.4,35.8,20.3,9.8,7.0,10.4,10.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100223,1.36,2.75,28.4,15.5,36.1,20.6,9.8,7.0,10.5,10.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100224,1.42,2.81,28.7,15.6,36.5,20.9,9.8,7.1,10.6,10.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100225,1.48,2.87,29.1,15.7,36.9,21.2,9.8,7.1,10.7,10.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100226,1.54,2.93,29.4,15.8,37.3,21.5,9.8,7.2,10.8,10.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100227,1.60,2.99,29.8,15.9,37.7,21.8,9.8,7.2,10.8,10.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100228,1.66,3.05,30.1,16.0,38.1,22.1,9.8,7.3,10.9,9.9
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100301,0.06,3.11,30.4,16.1,38.5,22.4,9.8,7.4,11.0,9.8
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100302,0.12,3.17,30.8,16.2,38.8,22.7,9.7,7.4,11.0,9.7
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100303,0.18,3.23,31.1,16.3,39.2,23.0,9.7,7.5,11.1,9.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100304,0.24,3.29,31.4,16.4,39.6,23.2,9.7,7.5,11.1,9.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100305,0.31,3.36,31.8,16.5,40.0,23.5,9.7,7.6,11.2,9.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100306,0.37,3.42,32.1,16.6,40.4,23.8,9.6,7.6,11.2,9.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100307,0.44,3.49,32.4,16.7,40.7,24.1,9.6,7.7,11.3,9.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100308,0.50,3.55,32.7,16.8,41.1,24.3,9.6,7.7,11.3,9.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100309,0.56,3.61,33.0,16.9,41.5,24.6,9.6,7.7,11.3,9.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100310,0.62,3.67,33.3,17.0,41.8,24.9,9.5,7.8,11.4,9.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100311,0.68,3.73,33.7,17.1,42.2,25.1,9.5,7.8,11.4,9.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100312,0.75,3.80,34.0,17.2,42.6,25.4,9.5,7.8,11.4,9.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100313,0.81,3.86,34.3,17.3,42.9,25.6,9.5,7.8,11.4,8.9
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100314,0.88,3.93,34.6,17.4,43.3,25.9,9.5,7.8,11.4,8.9
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100315,0.95,4.00,34.9,17.5,43.6,26.2,9.4,7.8,11.4,8.8
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100316,1.03,4.08,35.2,17.5,44.0,26.4,9.4,7.8,11.4,8.8
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100317,1.11,4.16,35.5,17.6,44.3,26.7,9.4,7.8,11.4,8.7
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100318,1.19,4.24,35.8,17.7,44.6,26.9,9.3,7.8,11.4,8.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100319,1.26,4.31,36.1,17.8,45.0,27.2,9.3,7.7,11.4,8.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100320,1.34,4.39,36.4,17.8,45.3,27.5,9.2,7.7,11.4,8.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100321,1.42,4.47,36.7,17.9,45.7,27.8,9.2,7.7,11.3,8.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100322,1.50,4.55,37.0,18.0,46.0,28.1,9.1,7.7,11.3,8.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100323,1.58,4.63,37.4,18.0,46.4,28.3,9.1,7.7,11.3,8.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100324,1.67,4.72,37.7,18.1,46.7,28.6,9.1,7.7,11.3,8.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100325,1.76,4.81,38.0,18.1,47.1,28.9,9.0,7.7,11.3,8.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100326,1.85,4.90,38.3,18.1,47.4,29.3,9.0,7.7,11.3,8.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100327,1.94,4.99,38.7,18.2,47.8,29.6,9.0,7.7,11.3,8.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100328,2.04,5.09,39.0,18.2,48.1,29.9,9.0,7.7,11.3,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100329,2.13,5.18,39.3,18.2,48.5,30.2,9.0,7.7,11.3,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100330,2.23,5.28,39.7,18.3,48.8,30.6,9.0,7.7,11.3,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100331,2.32,5.37,40.1,18.3,49.2,30.9,9.0,7.7,11.4,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100401,0.09,5.46,40.4,18.3,49.6,31.3,9.1,7.8,11.4,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100402,0.18,5.55,40.8,18.3,49.9,31.6,9.1,7.8,11.5,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100403,0.27,5.64,41.2,18.3,50.3,32.0,9.1,7.8,11.5,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100404,0.36,5.73,41.5,18.3,50.7,32.4,9.1,7.8,11.5,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100405,0.45,5.82,41.9,18.3,51.1,32.8,9.1,7.9,11.6,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100406,0.55,5.92,42.3,18.3,51.5,33.1,9.1,7.9,11.6,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100407,0.65,6.02,42.7,18.3,51.9,33.5,9.1,8.0,11.6,8.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100408,0.76,6.13,43.1,18.3,52.3,33.9,9.1,8.0,11.6,7.9
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100409,0.87,6.24,43.5,18.3,52.7,34.3,9.1,8.1,11.7,7.9
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100410,0.98,6.35,43.9,18.3,53.1,34.7,9.1,8.1,11.7,7.8
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100411,1.10,6.47,44.3,18.3,53.5,35.1,9.0,8.2,11.7,7.8
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100412,1.21,6.58,44.7,18.4,53.9,35.5,9.0,8.2,11.7,7.7
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100413,1.33,6.70,45.1,18.4,54.3,35.9,9.0,8.3,11.7,7.7
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100414,1.44,6.81,45.5,18.4,54.7,36.3,8.9,8.3,11.7,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100415,1.55,6.92,45.9,18.4,55.1,36.7,8.9,8.3,11.6,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100416,1.67,7.04,46.3,18.4,55.5,37.1,8.8,8.3,11.6,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100417,1.79,7.16,46.7,18.4,55.9,37.5,8.8,8.3,11.5,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100418,1.91,7.28,47.1,18.4,56.3,37.9,8.8,8.3,11.5,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100419,2.03,7.40,47.5,18.5,56.7,38.3,8.8,8.3,11.5,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100420,2.14,7.51,47.9,18.5,57.2,38.6,8.8,8.3,11.4,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100421,2.26,7.63,48.3,18.5,57.6,39.0,8.8,8.3,11.4,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100422,2.37,7.74,48.7,18.6,58.0,39.4,8.7,8.2,11.3,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100423,2.48,7.85,49.0,18.6,58.3,39.7,8.7,8.2,11.3,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100424,2.60,7.97,49.4,18.7,58.7,40.1,8.7,8.2,11.2,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100425,2.72,8.09,49.8,18.7,59.1,40.4,8.6,8.1,11.1,7.6
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100426,2.84,8.21,50.1,18.8,59.5,40.7,8.6,8.0,11.0,7.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100427,2.99,8.36,50.4,18.9,59.9,41.0,8.5,8.0,10.9,7.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100428,3.14,8.51,50.8,18.9,60.2,41.3,8.4,7.9,10.8,7.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100429,3.30,8.67,51.1,19.0,60.6,41.6,8.4,7.9,10.7,7.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100430,3.48,8.85,51.4,19.1,61.0,41.9,8.3,7.8,10.7,7.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100501,0.13,8.98,51.7,19.2,61.3,42.2,8.3,7.8,10.6,7.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100502,0.26,9.11,52.0,19.2,61.7,42.4,8.2,7.7,10.5,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100503,0.38,9.23,52.3,19.3,62.0,42.7,8.2,7.6,10.4,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100504,0.51,9.36,52.6,19.4,62.3,42.9,8.1,7.6,10.3,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100505,0.63,9.48,52.9,19.5,62.6,43.1,8.1,7.5,10.3,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100506,0.75,9.60,53.2,19.6,63.0,43.4,8.0,7.5,10.2,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100507,0.88,9.73,53.4,19.7,63.3,43.6,8.0,7.4,10.1,7.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100508,1.01,9.86,53.7,19.8,63.6,43.8,8.0,7.3,10.1,7.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100509,1.14,9.99,53.9,19.9,63.9,44.0,8.0,7.3,10.0,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100510,1.26,10.11,54.2,20.0,64.2,44.2,8.0,7.2,9.9,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100511,1.38,10.23,54.4,20.1,64.5,44.4,7.9,7.2,9.9,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100512,1.51,10.36,54.7,20.2,64.8,44.6,7.9,7.1,9.9,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100513,1.64,10.49,54.9,20.3,65.1,44.8,7.9,7.1,9.8,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100514,1.78,10.63,55.2,20.4,65.3,45.0,7.9,7.0,9.8,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100515,1.91,10.76,55.4,20.5,65.6,45.2,7.9,7.0,9.7,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100516,2.04,10.89,55.6,20.5,65.9,45.4,7.9,6.9,9.7,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100517,2.17,11.02,55.9,20.6,66.2,45.6,7.8,6.9,9.6,7.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100518,2.30,11.15,56.1,20.7,66.5,45.8,7.8,6.8,9.6,7.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100519,2.43,11.28,56.4,20.8,66.8,46.0,7.8,6.8,9.6,7.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100520,2.56,11.41,56.6,20.8,67.1,46.2,7.7,6.8,9.5,7.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100521,2.71,11.56,56.9,20.9,67.3,46.4,7.7,6.7,9.5,7.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100522,2.85,11.70,57.2,21.0,67.6,46.7,7.7,6.7,9.5,7.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100523,2.99,11.84,57.4,21.0,67.9,46.9,7.7,6.7,9.4,7.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100524,3.13,11.98,57.7,21.1,68.2,47.2,7.6,6.7,9.4,7.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100525,3.26,12.11,58.0,21.1,68.5,47.4,7.6,6.6,9.4,7.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100526,3.38,12.23,58.3,21.1,68.8,47.7,7.6,6.6,9.4,7.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100527,3.50,12.35,58.6,21.1,69.2,48.0,7.6,6.6,9.3,7.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100528,3.63,12.48,58.9,21.2,69.5,48.3,7.6,6.5,9.3,7.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100529,3.76,12.61,59.2,21.2,69.8,48.6,7.6,6.5,9.3,7.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100530,3.89,12.74,59.5,21.2,70.1,49.0,7.6,6.5,9.2,7.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100531,4.01,12.86,59.9,21.2,70.5,49.3,7.5,6.4,9.2,7.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100601,0.16,13.02,60.2,21.1,70.8,49.7,7.5,6.4,9.1,7.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100602,0.33,13.19,60.6,21.1,71.1,50.0,7.5,6.4,9.1,7.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100603,0.49,13.35,60.9,21.1,71.5,50.4,7.5,6.3,9.1,7.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100604,0.65,13.51,61.3,21.0,71.8,50.8,7.4,6.3,9.0,7.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100605,0.80,13.66,61.7,21.0,72.2,51.2,7.4,6.2,8.9,7.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100606,0.94,13.80,62.1,20.9,72.6,51.6,7.4,6.2,8.9,7.0
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100607,1.09,13.95,62.5,20.9,72.9,52.0,7.3,6.1,8.8,6.9
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100608,1.24,14.10,62.9,20.8,73.3,52.4,7.3,6.1,8.7,6.9
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20100609,1.39,14.25,63.3,20.8,73.6,52.9,7.2,6.0,8.7,6.9
